name,link
你不能老是靠外表 評斷每一個人,https://i.imgur.com/BcahwaA.jpg
你這樣亂吼亂叫也沒用啊,https://i.imgur.com/hwXPBZc.jpg
只要呼吸就好,https://i.imgur.com/zB1llMi.jpg
妳不只活了下來 還活得漂亮,https://i.imgur.com/0LI9AaJ.jpg
它叫做大瘋狗,https://i.imgur.com/TX8bEnC.jpg
那是我以前的綽號耶,https://i.imgur.com/FD73cee.jpg
你莎麗姨婆根本就沒有裝假牙,https://i.imgur.com/BQgWWfk.jpg
歡迎光臨我的棺材,https://i.imgur.com/chaisC9.jpg
大家一起來作夢,https://i.imgur.com/zk8RyCa.jpg
我的親親小寶貝,https://i.imgur.com/60qH1e7.jpg
海上的大風像碎玻璃一樣 猛刮我的小臉蛋,https://i.imgur.com/kuG3fh7.jpg
小朋友 這就是我的宿命,https://i.imgur.com/YyLyOC9.jpg
你這傢伙是不是會通靈啊,https://i.imgur.com/0rqChrG.jpg
這樣 那樣...A,https://i.imgur.com/sr4S37i.jpg
這樣 那樣...B,https://i.imgur.com/57EczV4.jpg
這樣 那樣...C,https://i.imgur.com/J8JqtOs.jpg
這樣 那樣...D,https://i.imgur.com/l0vaNfo.jpg
所以呢,https://i.imgur.com/fGCrD80.jpg
你根本沒有付我們錢,https://i.imgur.com/pAgbXxn.jpg
什麼事 派大星 不要在這裡耍白痴了,https://i.imgur.com/TKXSxVz.jpg
真的是石頭,https://i.imgur.com/UGkDisD.jpg
懷念海綿寶寶特輯,https://i.imgur.com/PHeY39I.jpg
然後經過叉子樹,https://i.imgur.com/SGeSncc.jpg
你好臭啊,https://i.imgur.com/zoeKs5V.jpg
我快要興奮死了,https://i.imgur.com/hzO2vir.jpg
海綿寶寶背叛我們,https://i.imgur.com/NrSpCH1.jpg
早知道 我就不要成立什麼海綿寶寶粉絲俱樂部了,https://i.imgur.com/YfDTo8S.jpg
不要了,https://i.imgur.com/7HrKAaH.jpg
要是我們會飛的話,https://i.imgur.com/DP2uiBV.jpg
頭上就會長出螺旋槳來,https://i.imgur.com/pbNa50s.jpg
屁屁就會有噴射引擎,https://i.imgur.com/36kvqtC.jpg
海綿寶寶 你在搞什麼飛機啊,https://i.imgur.com/rKCI8mU.jpg
我有預感,https://i.imgur.com/1gIUL8B.jpg
我墜機了,https://i.imgur.com/FXrko2k.jpg
好棒 生日派對,https://i.imgur.com/90vE68l.jpg
只要把磚塊拿開 或是磚頭,https://i.imgur.com/ElV9cHt.jpg
可以吃蛋糕了沒,https://i.imgur.com/KbGACqd.jpg
祝你祝你生日快樂,https://i.imgur.com/4E8vRwE.jpg
我是呆頭 就因為我想要實現夢想,https://i.imgur.com/BDllQva.jpg
他們也曾經嘲笑過發明燈泡的人啊,https://i.imgur.com/L2LHaBO.jpg
才沒那回事呢,https://i.imgur.com/cjaaxYy.jpg
我們都有過夢想,https://i.imgur.com/kXx85pZ.jpg
你有什麼了不起的,https://i.imgur.com/JQZdwMR.jpg
閃邊去 夢想家,https://i.imgur.com/GFrRFJL.jpg
原來他不是呆頭瘋子,https://i.imgur.com/ZUgBXlF.jpg
他會幫助人 他還會飛,https://i.imgur.com/3QQmIgC.jpg
他還會幫助人,https://i.imgur.com/MC3XGk6.jpg
我就知道那個臭小子不會飛 只會搞飛機,https://i.imgur.com/edb9JZ1.jpg
幫我抓抓肚肚好不好,https://i.imgur.com/1KQMrGG.jpg
不過我不確定上了什麼,https://i.imgur.com/vMsps8N.jpg
那是墨西哥音樂按鍵,https://i.imgur.com/OkUh2fh.jpg
我討厭科技,https://i.imgur.com/Sms804h.jpg
好 快滾吧,https://i.imgur.com/cfHz15L.jpg
我是說...再見,https://i.imgur.com/LOcYeaN.jpg
不 真的 滾吧,https://i.imgur.com/PZ8FMAD.jpg
過了很久,https://i.imgur.com/YHqbL5Y.jpg
過了很久很久,https://i.imgur.com/RCQ9GV9.jpg
你哪位啊,https://i.imgur.com/ONsvzDA.jpg
我這輩子都沒有見過你,https://i.imgur.com/qyOCWW1.jpg
你幹嘛用手指著我,https://i.imgur.com/qXl5Sxy.jpg
你是誰 你是為誰工作的,https://i.imgur.com/BsGExyM.jpg
他在慶祝多年來的名利雙收,https://i.imgur.com/jx0mOQB.jpg
我卻只能暗自垂淚 吞下永無止盡的失敗,https://i.imgur.com/33sikbU.jpg
是啊 妳給他發射看看,https://i.imgur.com/hJwRria.jpg
你只能自己發射你自己了,https://i.imgur.com/hO38vIp.jpg
討厭,https://i.imgur.com/od2E1DM.jpg
我好愛妳的音樂哦,https://i.imgur.com/FzoAZDZ.jpg
提醒我把經紀人丟下海餵鯊魚,https://i.imgur.com/YDAcrdQ.jpg
要怎麼吃這個東西啊,https://i.imgur.com/8wpik4A.jpg
請問我現在可以走人了嗎,https://i.imgur.com/nTTfsIK.jpg
你居然花了這麼多年的時間 才頓悟啊,https://i.imgur.com/2TDniX8.jpg
不然你來弄好了,https://i.imgur.com/d2CPdKu.jpg
那就給我閉嘴,https://i.imgur.com/IGdCPFI.jpg
我的嘴巴已經縫起來了 長官,https://i.imgur.com/k90U8xg.jpg
什麼 搞什麼,https://i.imgur.com/e4na6cJ.jpg
你有聽懂他說的話嗎,https://i.imgur.com/SMII8QW.jpg
聽得懂 章魚哥 全都懂,https://i.imgur.com/OugQY2g.jpg
各位 我沒事 不需要尖叫,https://i.imgur.com/Znk5GAA.jpg
你是說走私嗎,https://i.imgur.com/54ahg1r.jpg
ㄇㄟˇ美,https://i.imgur.com/RHBTncn.jpg
ㄨㄟˋ味,https://i.imgur.com/s9aR2Rx.jpg
美味的蟹堡,https://i.imgur.com/z4xuKJX.jpg
好黑暗的邪惡年代,https://i.imgur.com/pqL7585.jpg
不要對我哈氣啦,https://i.imgur.com/hhP9w9u.jpg
你的電視沒關,https://i.imgur.com/b6HpPYm.jpg
拜託 我可不想錯過我的節目,https://i.imgur.com/pUxj1lN.jpg
那他們又是誰,https://i.imgur.com/nfm4Fzs.jpg
你感覺到的是我的手,https://i.imgur.com/pYfFoZE.jpg
我只是在作夢...,https://i.imgur.com/Qx9l9RW.jpg
鄰居抱抱,https://i.imgur.com/n9TC5Id.jpg
我嚇傻了,https://i.imgur.com/haEuOgE.jpg
沒看過這麼爛的戲,https://i.imgur.com/3ZhGJSw.jpg
我不知道這是在演戲,https://i.imgur.com/6cOhyPi.jpg
奇醜無比 假仙做作,https://i.imgur.com/EFeUYKE.jpg
當年卡通都叫做好笑動動畫,https://i.imgur.com/nouAXkB.jpg
不 是我 一分錢上的人,https://i.imgur.com/p9rUCyS.jpg
我今天早上都沒有睡飽,https://i.imgur.com/nfjhCFK.jpg
難道我們的頭全都白撞了,https://i.imgur.com/dlukTZG.jpg
怎樣啦,https://i.imgur.com/EJWbghZ.jpg
油味讓我好興奮,https://i.imgur.com/cGEwjyk.jpg
價錢超貴 份量超小,https://i.imgur.com/qfXZMN8.jpg
牆上還黏著芥末醬,https://i.imgur.com/ehkE9lF.jpg
稍晚,https://i.imgur.com/CeIQadM.jpg
要多學著點,https://i.imgur.com/YsQb6yl.jpg
是不是很放鬆啊,https://i.imgur.com/YiPsmKd.jpg
我是個大敗類,https://i.imgur.com/ZFcchZD.jpg
現在你知道 沒唸到大學有何下場了吧,https://i.imgur.com/Dt6Jg03.jpg
巧克力,https://i.imgur.com/dvmu4Iw.jpg
文字優美 客氣有禮貌的檢舉抱怨信,https://i.imgur.com/9WdZSnL.jpg
我還以為你戴好玩的,https://i.imgur.com/Kv6Uppv.jpg
你遜爆了,https://i.imgur.com/CFMOts7.jpg
她頭殼壞掉了,https://i.imgur.com/90IzUzA.jpg
珊迪是女的,https://i.imgur.com/blpOiqm.jpg
爆米花,https://i.imgur.com/Xcwt9Fy.jpg
最後一口,https://i.imgur.com/r7ulVTC.jpg
幹嘛,https://i.imgur.com/gXOI5rm.jpg
是原住民耶,https://i.imgur.com/NnDFCyw.jpg
他可以把大珍珠 吐到一百英尺的半空中,https://i.imgur.com/vj0ViwB.jpg
這就是生命中最棒的一天啊,https://i.imgur.com/JKfR9zd.jpg
無聊,https://i.imgur.com/VKhPLig.jpg
那種滋味太美好了,https://i.imgur.com/URbJRaq.jpg
我都沒有想到要懷疑我自己耶,https://i.imgur.com/njEP24b.jpg
原來我一直在追捕我自己啊,https://i.imgur.com/L8sRfQW.jpg
天空生寶寶了,https://i.imgur.com/oUOvPDy.jpg
不髒,https://i.imgur.com/eI6aMmg.jpg
這艘船的主人是紅鬍子,https://i.imgur.com/nIL65ZR.jpg
剛才差點沒命,https://i.imgur.com/Ib0JaXJ.jpg
歡迎回來,https://i.imgur.com/UPFXZ0d.jpg
你會發名片給我們嗎,https://i.imgur.com/Ii9OJnL.jpg
我最喜歡看到小朋友天黑不回家了,https://i.imgur.com/c3vudd7.jpg
過了...過了...過了...,https://i.imgur.com/iysfDYX.jpg
他是怎麼嚇的,https://i.imgur.com/3aIst7G.jpg
給我回到船上去,https://i.imgur.com/p3PWyKT.jpg
我還是想不透,https://i.imgur.com/su4l4PS.jpg
他們是傻瓜嗎,https://i.imgur.com/nfBPZfT.jpg
沒錯 可是他們很乖,https://i.imgur.com/PfkErGP.jpg
香水區,https://i.imgur.com/V2QHyzU.jpg
願望 我好希望早點知道,https://i.imgur.com/TQ1ALkE.jpg
抱歉讓你看到這個,https://i.imgur.com/t4XHTBx.jpg
你怎麼好像在跟我說法語啊,https://i.imgur.com/myQ9Aun.jpg
你看 是燒肉耶,https://i.imgur.com/MwimfBM.jpg
我不知道蝸牛喜不喜歡吃燒肉,https://i.imgur.com/KWIUEHP.jpg
不要用那種口氣跟我頂嘴,https://i.imgur.com/kIVL4D5.jpg
不要浪費時間呼吸 我不是請你來呼吸的,https://i.imgur.com/OzRSznE.jpg
你又沒有付我們多少錢,https://i.imgur.com/uceNOj4.jpg
我們那微薄的薪水啊,https://i.imgur.com/yIiJC0P.jpg
美好甜蜜的領薪水日,https://i.imgur.com/ms1kYBt.jpg
你的腦袋有問題嗎,https://i.imgur.com/hMMYgBy.jpg
這是我應該要付給你的工作費,https://i.imgur.com/qWKKZVz.jpg
因為我們要當團結的勞工,https://i.imgur.com/afrePoZ.jpg
要求老闆要給我們應得的尊重,https://i.imgur.com/nFH1XFQ.jpg
現在你跟我應該要一起罷工,https://i.imgur.com/QYyxjWw.jpg
你是說你們要舉起抗議牌,https://i.imgur.com/UPf4Ze0.jpg
你們要發表抗議的演說,https://i.imgur.com/rghXjox.jpg
你們會要求我尊重你們,https://i.imgur.com/TnY7zkk.jpg
對,https://i.imgur.com/IzcX9IR.jpg
不,https://i.imgur.com/g1rJmcN.jpg
這就是我們必須要發動罷工的原因,https://i.imgur.com/sYtVTcP.jpg
我們在這個破爛的地方 虛度青春歲月,https://i.imgur.com/ifJP5oS.jpg
他虧欠我們太多太多了,https://i.imgur.com/HAaSecT.jpg
他很快就會發現 其實他非常需要我們,https://i.imgur.com/Nz11sPI.jpg
我們團結的勞工,https://i.imgur.com/yye9Mh6.jpg
還有別的,https://i.imgur.com/VXYxBQQ.jpg
它們是受壓迫的象徵,https://i.imgur.com/hke8w35.jpg
用力的踐踏它,https://i.imgur.com/K46xqJ2.jpg
快點把它丟到地上,https://i.imgur.com/FR3OPVE.jpg
你真是太可悲了,https://i.imgur.com/o96SFsX.jpg
不是 我是來取代你的,https://i.imgur.com/cPBiYnj.jpg
好了 不要再舉了,https://i.imgur.com/Mxd9J0L.jpg
你們長久以來一直受到欺騙和蒙蔽,https://i.imgur.com/XPbDLd4.jpg
我就知道,https://i.imgur.com/zkZ9Ypy.jpg
不知道 他拿著大聲公亂喊,https://i.imgur.com/ateeVGC.jpg
我們要粉碎壓迫者 粉碎它,https://i.imgur.com/61OJAHA.jpg
我們要把可怕的企業體 鋸成兩半,https://i.imgur.com/2wdXMXW.jpg
我們一定要奮戰 直到永遠,https://i.imgur.com/ULKeXi6.jpg
我聽不懂章魚哥在講什麼 可是他的話好有力哦,https://i.imgur.com/OadB4Xj.jpg
請跟我說你不是開玩笑,https://i.imgur.com/jPKA8yn.jpg
我們要拿著人民意志的法槌,https://i.imgur.com/KWVj2bF.jpg
摧毀奴工之家,https://i.imgur.com/HhSesU7.jpg
沒有人 真的關心我們勞工的命運,https://i.imgur.com/bWo2ty9.jpg
他們肚子一餓就什麼都不管了,https://i.imgur.com/pzkr0vE.jpg
你等於是帶著他們 吃你自己的手,https://i.imgur.com/JQ2rJVS.jpg
堅持到底 直到永遠,https://i.imgur.com/N66JGJO.jpg
我怎麼有一種 非常不祥的預感呢,https://i.imgur.com/dqbNn5M.jpg
永遠永遠以後,https://i.imgur.com/ef6vNyi.jpg
太可怕了,https://i.imgur.com/AQIdRpl.jpg
我們應該想辦法把比奇堡 推到別的地方去,https://i.imgur.com/qmmdh3r.jpg
我寧願大怪蟲現在就出現 把你們通通吃掉,https://i.imgur.com/psIYOqg.jpg
你剛才那點子是什麼來著,https://i.imgur.com/rAbljmS.jpg
推啊,https://i.imgur.com/o7gwSyl.jpg
那是迴紋針 跟一小段的線,https://i.imgur.com/AVJrqR0.jpg
才不是 是你的尾巴,https://i.imgur.com/Nm9Wt3R.jpg
我得承認你說的很有道理,https://i.imgur.com/JNBQIhs.jpg
我有冰淇淋,https://i.imgur.com/euFXX29.jpg
是蟲跡,https://i.imgur.com/fGCPzHc.jpg
好痛哦,https://i.imgur.com/Svozqh0.jpg
那是他的晚餐,https://i.imgur.com/SPUHg0v.jpg
你的電話哦,https://i.imgur.com/fSAW8NG.jpg
他要去接電話了,https://i.imgur.com/RDcBO3s.jpg
因為你們要下海餵鯊魚了,https://i.imgur.com/yWeDNMb.jpg
珊迪的財產,https://i.imgur.com/pk3oRuN.jpg
因為我就是最強的,https://i.imgur.com/1kw7bSv.jpg
閉嘴,https://i.imgur.com/i94Y8Mt.jpg
不然你想怎樣 要報警嗎,https://i.imgur.com/JbFEbOv.jpg
沒錯,https://i.imgur.com/dOnmgUs.jpg
告密剋星勒頸魔,https://i.imgur.com/Sm1zPY3.jpg
慘了 又來了,https://i.imgur.com/dpfKhAK.jpg
對 他又跑了,https://i.imgur.com/4VsTZkt.jpg
我這海軍蟹爪全五連霸冠軍不是當假的,https://i.imgur.com/GZrwYAR.jpg
請你離我遠一點,https://i.imgur.com/AkWxPPE.jpg
或是英挺帥氣假鬍子公司的八字鬍收據,https://i.imgur.com/Edk3PZq.jpg
我建議找個半個人都沒有的偏僻角落,https://i.imgur.com/soYSfd0.jpg
像是垃圾桶的後面 或者是暗巷裡,https://i.imgur.com/IU07TvJ.jpg
我們可以回我家 然後把燈都關掉,https://i.imgur.com/LvDRHTp.jpg
你不要再廢話了,https://i.imgur.com/ZEJvzq0.jpg
二十分鐘之後,https://i.imgur.com/fXUhsWn.jpg
把你的腳從我的眼睛裡拿出來,https://i.imgur.com/7HJXKx7.jpg
拔出來...,https://i.imgur.com/nKArXUD.jpg
六小時之後,https://i.imgur.com/X1Mj9B0.jpg
走進屋裡,https://i.imgur.com/0ptGnfa.jpg
把門關上,https://i.imgur.com/SdizYaa.jpg
我終於可以跟你獨處了,https://i.imgur.com/GIE7wrh.jpg
只剩下你跟我了,https://i.imgur.com/0rZDY2C.jpg
只剩我們兩個人了 對不對,https://i.imgur.com/4PhJITe.jpg
派對真好玩 對吧,https://i.imgur.com/iVixEX9.jpg
抱歉 胖子 你得走人了,https://i.imgur.com/p7jQD5F.jpg
我是勒頸魔,https://i.imgur.com/LNtqocF.jpg
我現在就去自首,https://i.imgur.com/QLXFbul.jpg
有人提到派對嗎,https://i.imgur.com/Vfh2HCo.jpg
有個變態在追殺我,https://i.imgur.com/7WpC6Ip.jpg
終於擺脫那個瘋子了,https://i.imgur.com/uLkorEm.jpg
你犯了什麼罪,https://i.imgur.com/TYpif6C.jpg
這次你騙不了我的,https://i.imgur.com/r6PhrC5.jpg
海花生棒到哪去了,https://i.imgur.com/mMtH0lj.jpg
海花生棒呢,https://i.imgur.com/kYSROzL.jpg
我不明白,https://i.imgur.com/XqAQ494.jpg
你不需要明白,https://i.imgur.com/mVSoLiO.jpg
臭屁坐墊,https://i.imgur.com/vmUA0XD.jpg
假嘔吐物,https://i.imgur.com/vPqP71v.jpg
真嘔吐物,https://i.imgur.com/HFG72Np.jpg
隱形透明噴霧,https://i.imgur.com/c9xbIVT.jpg
我看得到啊,https://i.imgur.com/7RtUv9a.jpg
請問你為什麼要把褲子脫掉,https://i.imgur.com/lseMiXb.jpg
有兩個光屁屁的傢伙 為了一罐噴漆在打架,https://i.imgur.com/gE3qjm6.jpg
小右 你在哪裡,https://i.imgur.com/jLAnLbz.jpg
誰都不准惹火小右,https://i.imgur.com/ZlTB39H.jpg
是不是覺得非常空虛啊,https://i.imgur.com/iAduJJq.jpg
噴了好幾下之後,https://i.imgur.com/fBqcXZA.jpg
那個傢伙跟他的脫窗眼球好壞哦,https://i.imgur.com/9W0Rcsj.jpg
我什麼時候在我的房間裡 掛滿了派大星的肖像畫,https://i.imgur.com/vEnfI9H.jpg
耍酷哦...,https://i.imgur.com/5pzs0QS.jpg
花點點領巾,https://i.imgur.com/U4BzEUe.jpg
掛上曬乾海底小妖精,https://i.imgur.com/yyADtrL.jpg
再掛個大金牌,https://i.imgur.com/VG8yGPo.jpg
穿了打了死結的褲子,https://i.imgur.com/1IvNHH6.jpg
戴上我的叮叮噹腳鐐,https://i.imgur.com/vU8ilwU.jpg
還有 我背上長出來的毛全都貼起來,https://i.imgur.com/CFRysAC.jpg
我還全副武裝 穿上魔鬼剋星的防護盔甲,https://i.imgur.com/edrEFva.jpg
手上型彈力球拍,https://i.imgur.com/fV4prXA.jpg
光屁屁整人壞蛋,https://i.imgur.com/kts7Q4i.jpg
閉嘴,https://i.imgur.com/CZ6vHIZ.jpg
對 大概吧 可能,https://i.imgur.com/jw2Z60E.jpg
好吧 隨便,https://i.imgur.com/wEH8ahY.jpg
這個笑話太冷了,https://i.imgur.com/qGX0LT2.jpg
等等 怎麼回事,https://i.imgur.com/XH7c8Po.jpg
嚇死我了 到處都是,https://i.imgur.com/SGjybtM.jpg
那件衣服醜到嚇死人,https://i.imgur.com/yByWFu9.jpg
我不要死,https://i.imgur.com/Hiai2Si.jpg
你什麼意思,https://i.imgur.com/80HVF3x.jpg
你的頭可能真的有點小問題,https://i.imgur.com/DROObIt.jpg
只是...裸體,https://i.imgur.com/BMEWU3C.jpg
我要變成海軍弟兄啊,https://i.imgur.com/qR4f0oY.jpg
我有一件事情一直想要告訴你,https://i.imgur.com/RvcIuRL.jpg
我在跟誰說話,https://i.imgur.com/Gztl0yv.jpg
很多年以前我也接受過挑戰,https://i.imgur.com/nns23Hf.jpg
派大星 你有沒有過忘了什麼的感覺,https://i.imgur.com/M8pm21i.jpg
可是我只喝到六種礦物質耶,https://i.imgur.com/8oTvdVr.jpg
白紙黑字寫得清清楚楚,https://i.imgur.com/ylD4VgP.jpg
天空碎片掉下來了 世界末日啊,https://i.imgur.com/AzLXQzn.jpg
再一次的 你跟我又要分開了,https://i.imgur.com/OdPvOeH.jpg
請不要再這麼做了,https://i.imgur.com/DEYzJT7.jpg
我恨高爾夫,https://i.imgur.com/ZNy2QxS.jpg
祝你生日快樂,https://i.imgur.com/icFagaS.jpg
真誠的服務 滿臉笑容,https://i.imgur.com/Xhxgeoi.jpg
有人監視我們,https://i.imgur.com/Ng5NIf7.jpg
"愛在哪裡 ""餐點""",https://i.imgur.com/GZq4uNm.jpg
他說什麼 垃圾,https://i.imgur.com/JR33mLW.jpg
慘了,https://i.imgur.com/6nHKHam.jpg
你快要掛掉了,https://i.imgur.com/zWE3Z0J.jpg
這輩子你就再也笑不出來了,https://i.imgur.com/dUFax7h.jpg
什麼東西有輪子跟蒼蠅,https://i.imgur.com/xAL4u13.jpg
垃圾車啦,https://i.imgur.com/n11hN50.jpg
呵呵...,https://i.imgur.com/FDQi0c1.jpg
這裡沒有好笑的人,https://i.imgur.com/3aHgc4v.jpg
先踏右腳,https://i.imgur.com/zhdMBgp.jpg
我笑不出來了,https://i.imgur.com/8voAMkj.jpg
最好點根火柴,https://i.imgur.com/cQgCeEB.jpg
摸摸看,https://i.imgur.com/kuPSZKX.jpg
沒感覺,https://i.imgur.com/Uos15KC.jpg
笑聲從前是我生命中最重要的事,https://i.imgur.com/9MZ4I9E.jpg
同一天的晚上,https://i.imgur.com/xGGsLOi.jpg
那只是個害我傷心得要命的殘酷玩笑,https://i.imgur.com/gZdWXd9.jpg
你這麼說好像我很壞心一樣,https://i.imgur.com/6jwS3aw.jpg
你們看 他醒了耶,https://i.imgur.com/10BGqKQ.jpg
所以就切掉了,https://i.imgur.com/mWpSGjQ.jpg
你不是該洗碗了嗎,https://i.imgur.com/g8paJuQ.jpg
什麼那麼臭啊,https://i.imgur.com/QiTLCYh.jpg
他為什麼要那麼恨我們,https://i.imgur.com/m3WWhmb.jpg
是啊 我好想知道啊,https://i.imgur.com/skSEP0a.jpg
你們兩個是沒腦袋啊,https://i.imgur.com/ZyxdXho.jpg
你的廚房裡有老鼠,https://i.imgur.com/QOnsPph.jpg
要是我有眼淚 我會哭的,https://i.imgur.com/6GNYF8V.jpg
可以摸嗎,https://i.imgur.com/X45Io4A.jpg
珠寶衛生紙架,https://i.imgur.com/KvbW1vp.jpg
浪漫典雅風情,https://i.imgur.com/QFohMWp.jpg
金光閃閃的果香礦泉水瀑布,https://i.imgur.com/L1OizGo.jpg
足足有130英尺長 我的一字眉雕像,https://i.imgur.com/ZNoNOSr.jpg
好巨大 好逼真哦,https://i.imgur.com/SN2vUOQ.jpg
你又要我找警察來捉你嗎,https://i.imgur.com/UIUxD77.jpg
乾脆把我送上斷頭台去好了,https://i.imgur.com/zoZ1Gri.jpg
你家到處髒兮兮的啊,https://i.imgur.com/jwDi6ml.jpg
好吧 我幫他吸好了,https://i.imgur.com/iLYn9ck.jpg
尼克是誰,https://i.imgur.com/gTe3CFi.jpg
我勸你幾天以後 或幾個星期以後,https://i.imgur.com/vY8XthZ.jpg
再進去,https://i.imgur.com/9L6uDq9.jpg
求你結束我悲慘的生命,https://i.imgur.com/D3KWGix.jpg
饒了我可憐的靈魂,https://i.imgur.com/Uuxs2ZO.jpg
我真是太廢了,https://i.imgur.com/E32pPV8.jpg
你頭殼壞掉啦,https://i.imgur.com/3rZhsl9.jpg
我知道鼻屎是從哪裡來的了,https://i.imgur.com/IHh6er1.jpg
你的好消息呢,https://i.imgur.com/Q1R7TiY.jpg
你可以再那個一點,https://i.imgur.com/FUE19B5.jpg
痞一點,https://i.imgur.com/ETcevYe.jpg
你有夠痞的耶,https://i.imgur.com/6IvXQia.jpg
天賦異稟啊,https://i.imgur.com/u1EiVGD.jpg
皮老闆跟蟹堡小偷團,https://i.imgur.com/uaHPXZ2.jpg
我也曾經探索內心深處秘密,https://i.imgur.com/3SJkSLF.jpg
結果只找到這個,https://i.imgur.com/IBLyvih.jpg
我是窩囊廢,https://i.imgur.com/oBazbhS.jpg
一星期後,https://i.imgur.com/cEGnAXC.jpg
你這個怪咖,https://i.imgur.com/2Uwjpc5.jpg
我是怎麼了,https://i.imgur.com/JEbvEiR.jpg
三個星期後,https://i.imgur.com/riS25Yw.jpg
現在我超正常的,https://i.imgur.com/aGmU1Lk.jpg
太難吃了,https://i.imgur.com/giTsIjE.jpg
我完全聽不懂,https://i.imgur.com/bUPnCpt.jpg
等你想做好玩的事情 再來找我好了,https://i.imgur.com/MHla5OU.jpg
我在擦我的483幅自畫像,https://i.imgur.com/RnipaPP.jpg
又大又腫又垂,https://i.imgur.com/UZCsen2.jpg
你的臉很需要重整一下,https://i.imgur.com/SgiZiKs.jpg
你沒有穿褲子,https://i.imgur.com/nSKWUWX.jpg
我需要澆花水管 還要一部卡車,https://i.imgur.com/XuXDI2x.jpg
我還要你把褲子給脫了,https://i.imgur.com/42ZXww3.jpg
請你專心學習變回怪咖的第一堂課,https://i.imgur.com/BoTuPgQ.jpg
那些都是廢物,https://i.imgur.com/RcfPMrM.jpg
定確你 星大派,https://i.imgur.com/3cBsukA.jpg
我不想當正常人,https://i.imgur.com/KTyhLA4.jpg
走開啦 我們在哭,https://i.imgur.com/znaOBYy.jpg
嗨,https://i.imgur.com/UBJmaoK.jpg
踩油門,https://i.imgur.com/2VdapSZ.jpg
我永遠都不會快樂了,https://i.imgur.com/chzUfDf.jpg
三天之後,https://i.imgur.com/mJVRjcy.jpg
我不相信任何交通工具了,https://i.imgur.com/YnN42FK.jpg
無海綿寶寶日,https://i.imgur.com/ACmrjAN.jpg
大家三不五時都要遠離你的,https://i.imgur.com/NEmg7Oo.jpg
你們高興就好,https://i.imgur.com/dpeulaf.jpg
大家跑到哪裡去了,https://i.imgur.com/Q1FJ067.jpg
餅乾跟白開水,https://i.imgur.com/bTXoPs6.jpg
這是大叛變,https://i.imgur.com/YWg3z4N.jpg
早知道我就去睡馬路邊了,https://i.imgur.com/y7BWd0E.jpg
是不良少年,https://i.imgur.com/GTUSOz6.jpg
不良少年殭屍,https://i.imgur.com/02PjLsR.jpg
不良醜女,https://i.imgur.com/jb2p0gn.jpg
超遠小村莊,https://i.imgur.com/M9VqpeX.jpg
不過她有夠醜的,https://i.imgur.com/3AsSAAJ.jpg
鯨魚對海綿,https://i.imgur.com/W2yAClg.jpg
八秒就夠了,https://i.imgur.com/dYXwsEL.jpg
好玩派對,https://i.imgur.com/qlHy4fA.jpg
我太美 不能當殭屍,https://i.imgur.com/2Ji7hP5.jpg
你不能再靠近了 先生,https://i.imgur.com/8E6SGsd.jpg
愛你哦 小蝸蝸,https://i.imgur.com/3pbwLMY.jpg
你和小蝸完全沒機會,https://i.imgur.com/YQd1Jje.jpg
我一個人在這裡好孤單哦,https://i.imgur.com/XB2PJhQ.jpg
你永遠不懂一個人待在封鎖線後面有多麼孤單,https://i.imgur.com/Et4xvdN.jpg
有人會講蝸牛話嗎,https://i.imgur.com/o2DuSpk.jpg
我會講一點點 先生,https://i.imgur.com/MSISczv.jpg
他們只要摸摸,https://i.imgur.com/SA2pOgk.jpg
到底什麼事可以讓章魚哥 在每個月第三個星期三這麼快樂,https://i.imgur.com/mxau76r.jpg
羅傑 是你嗎,https://i.imgur.com/h46ptCq.jpg
二十四個小時之後,https://i.imgur.com/Xlsv9Y5.jpg
看那傢伙 他不知道怎麼用腳站好耶,https://i.imgur.com/t8GrmTw.jpg
要我給錢看這種白目表演我都願意,https://i.imgur.com/zQHtEF1.jpg
當個腦殘的小呆瓜,https://i.imgur.com/9chzyZ4.jpg
我恨全世界,https://i.imgur.com/hBWfCW2.jpg
這聲音好刺耳,https://i.imgur.com/zNQqdtP.jpg
我在娛樂那些阿呆啊,https://i.imgur.com/qzN8tl7.jpg
海星根本就沒有鼻子,https://i.imgur.com/xRD8UTt.jpg
七個小時之後,https://i.imgur.com/DIYA0VV.jpg
這個梗太老套了吧,https://i.imgur.com/RoK8BPy.jpg
還是差不多無聊,https://i.imgur.com/BA76yLd.jpg
我愛派,https://i.imgur.com/WWJ7dv8.jpg
我覺得我好值錢哦,https://i.imgur.com/kdpTIRr.jpg
你不優啦,https://i.imgur.com/C2gQghC.jpg
你要我把你推下這可怕的高台,https://i.imgur.com/EWobQKV.jpg
跌進滿滿一桶的有刺海膽裡,https://i.imgur.com/ryl2su1.jpg
你要幫我加薪啊,https://i.imgur.com/8FWUebv.jpg
加料篇,https://i.imgur.com/M6JAK4G.jpg
這個如何,https://i.imgur.com/UizyfBD.jpg
你好啊,https://i.imgur.com/QnsLzX7.jpg
你們在哭什麼,https://i.imgur.com/pUXtOQE.jpg
那就別哭了,https://i.imgur.com/1yyEEiH.jpg
給我進去,https://i.imgur.com/yDszDQs.jpg
我不要 這樣很舒服,https://i.imgur.com/vXOgsbX.jpg
他唱了幾個小時的歌之後,https://i.imgur.com/DFValpj.jpg
